steps,frequency_index,recurrence_modulus_minus_one,direct_modulus_minus_one,recurrence_phase_error_rad,direct_phase_error_rad,pi_constant_phase_bias_rad,double_cpu_pi_modulus_minus_one,double_cpu_pi_phase_error_rad,double_full_pi_modulus_minus_one,double_full_pi_phase_error_rad
320512,471492,0.008651050748111233,2.8254113715320273e-08,-0.0021606305054239633,6.850813644634849e-09,-0.0003479990912270681,-4.948930154569098e-12,-0.0003479990753293425,-1.1704748281715638e-11,-2.3054891723843818e-10
321024,472004,0.008665139668978528,-5.580755413348015e-09,-0.0021642837805364826,-1.408741902927967e-10,-0.00034837698848663614,-4.955924559624236e-12,-0.0003483769725629397,-1.172428820694904e-11,-2.30757986145076e-10
321536,472516,0.008679507247934648,-1.1337686456336371e-08,-0.0021674917030405976,8.121925617559674e-09,-0.0003487548857462042,-4.96358509849415e-12,-0.00034875486979686827,-1.174238484225043e-11,-2.3096707160661303e-10
322048,473028,0.008694093266421232,-1.601483123891967e-08,-0.0021713123311403824,6.356060876347227e-09,-0.00034913278300577224,-4.972355860388689e-12,-0.0003491327670316682,-1.1760370455249358e-11,-2.311763214143567e-10
322560,473540,0.00870823028807477,-3.201610054848203e-08,-0.0021746183654459098,-6.427893200316051e-09,-0.0003495106802653403,-4.97946128774629e-12,-0.0003495106642648328,-1.1778467090550748e-11,-2.3138553310952416e-10
323072,474052,0.008721427595429931,-6.223566439977901e-09,-0.002178668098719459,-8.253021790867376e-10,-0.00034988857752490834,-4.988454094245753e-12,-0.00034988856149841685,-1.1797562926574301e-11,-2.315943428684308e-10
323584,474564,0.008735359600466452,1.4463070741044248e-08,-0.0021819158370273845,3.1258437251473916e-09,-0.0003502664747844764,-4.996558722325517e-12,-0.00035026645873356384,-1.1815881606480616e-11,-2.3180380703623074e-10
324096,475076,0.008748761107632008,-9.454168115041739e-09,-0.002185010154903321,-1.553543658734312e-09,-0.00035064437204404444,-5.004774372707743e-12,-0.0003506443559669187,-1.1835643576318944e-11,-2.3201309391609364e-10
324608,475588,0.008762042004302195,3.051141694854209e-08,-0.002188677766193576,1.3707011654554836e-08,-0.0003510222693036125,-5.0141002461145945e-12,-0.00035102225320093113,-1.1854517367737571e-11,-2.3222295392924355e-10
325120,476100,0.008776443577442672,-2.878035587627892e-09,-0.0021919076301241862,-7.176393498071772e-09,-0.00035140016656318054,-5.0214277180771205e-12,-0.00035140015043663936,-1.1873613203761124e-11,-2.3243097495686025e-10
325632,476612,0.008790230977681057,1.1168016289531124e-08,-0.0021963777894207087,7.430072093917606e-09,-0.0003517780638227486,-5.029199279249497e-12,-0.00035177804767174624,-1.1891709839062514e-11,-2.326397969049276e-10
326144,477124,0.008804304859050927,-6.278099373702162e-09,-0.00220086072273673,-1.614050922062039e-08,-0.00035215596108231664,-5.036193684304635e-12,-0.0003521559449048219,-1.191136078659838e-11,-2.328488520714987e-10
326656,477636,0.008818898350340998,-1.175752795123941e-08,-0.0022041761212759164,7.797373156459178e-10,-0.0003525338583418847,-5.044076267779474e-12,-0.0003525338421381309,-1.1930123555714545e-11,-2.3305754655093846e-10
327168,478148,0.008833856622217029,2.0395143573992414e-08,-0.0022069148394017546,2.0687959423878186e-08,-0.00035291175560145274,-5.0531800965814e-12,-0.00035291173937054837,-1.194844223562086e-11,-2.332667162488515e-10
327680,478660,0.00884674223228843,1.0483700130237139e-08,-0.0022110630301397497,2.5215856859416366e-09,-0.0003532896528610208,-5.0601745016365385e-12,-0.0003532896366031969,-1.19660947817124e-11,-2.3347624584889356e-10
328192,479172,0.008859585301449036,3.525002512105857e-10,-0.002214028493318012,1.573415652725677e-08,-0.00035366755012058884,-5.06816810741384e-12,-0.00035366753383743785,-1.198507959543349e-11,-2.3368511923972597e-10
328704,479684,0.008873705292676393,-1.5020730215198341e-09,-0.002217478254523329,-2.9056337440431837e-09,-0.0003540454473801569,-5.078937270752704e-12,-0.0003540454310700158,-1.200539667678413e-11,-2.3389328415279325e-10
329216,480196,0.008887238878911186,-2.823045308630867e-08,-0.0022216458561706114,-2.9058086993018086e-09,-0.00035442334463972494,-5.08626474271523e-12,-0.0003544233283048974,-1.2024714557412608e-11,-2.3410319963216667e-10
329728,480708,0.008901773491196252,-2.1046454246054225e-08,-0.0022241792912920475,-6.928008381700637e-10,-0.000354801241899293,-5.093370170072831e-12,-0.00035480122553936027,-1.204381039343616e-11,-2.343134648143657e-10
330240,481220,0.008915270802265063,-9.847251902783682e-09,-0.0022276671868852005,7.802755490972614e-09,-0.00035517913915886104,-5.099920485918119e-12,-0.00035517912277330114,-1.2062795207157251e-11,-2.3452417436611497e-10
330752,481732,0.008929168639640883,-1.775005042947697e-08,-0.0022306618188062204,-4.524912123166991e-09,-0.0003555570364184291,-5.107358980183108e-12,-0.0003555570200061834,-1.2081891043180804e-11,-2.3473431201720136e-10
331264,482244,0.008943795033905522,-2.546729260810565e-08,-0.0022338099620618254,-1.7757211506265636e-08,-0.00035593493367799714,-5.114686452145634e-12,-0.00035593491723694696,-1.2099654611574806e-11,-2.349441091717306e-10
331776,482756,0.008959041783680677,-2.1782411430137927e-09,-0.002236075752078761,-1.1503698257550745e-08,-0.0003563128309375652,-5.122791080225397e-12,-0.00035631281447287284,-1.2119083514505746e-11,-2.351527693389429e-10
332288,483268,0.008971811954193276,1.9012166285747867e-08,-0.002239921905984277,-1.7594013896530028e-08,-0.00035669072819713324,-5.131117752910086e-12,-0.000356690711708384,-1.2138623439739149e-11,-2.3536207122665965e-10
332800,483780,0.008985557495636565,2.7444607919591135e-08,-0.002244149688864167,3.154971708976577e-09,-0.0003570686254567013,-5.138223180267687e-12,-0.00035706860894346595,-1.2157497231157777e-11,-2.35571594880605e-10
333312,484292,0.008999264368546589,4.2695078583676604e-09,-0.002246904255052205,1.0297835973877783e-08,-0.00035744652271626934,-5.146549852952376e-12,-0.00035744650617812755,-1.2176815111786254e-11,-2.357814041867805e-10
333824,484804,0.009013301826793496,-1.7613228320279006e-08,-0.0022498517858473297,-1.5336337743222215e-08,-0.0003578244199758374,-5.154099369519827e-12,-0.0003578244034105365,-1.219513379169257e-11,-2.35990919268352e-10
334336,485316,0.009027488578679854,2.3878925281550778e-08,-0.0022523810618514323,-7.524517909678208e-09,-0.00035820231723540544,-5.161981952994665e-12,-0.0003582023006442369,-1.2211787137061947e-11,-2.362002210026805e-10
334848,485828,0.009042045645904162,1.942832184020915e-08,-0.002255511199817198,5.346365533407633e-09,-0.0003585802144949735,-5.169198402654729e-12,-0.0003585801978769603,-1.2229772750060874e-11,-2.364086082099712e-10
335360,486340,0.009056560436845107,-9.114782151264933e-09,-0.0022591547178842904,-2.2126307186139434e-10,-0.00035895811175454154,-5.175082584685242e-12,-0.0003589580951121802,-1.224809142996719e-11,-2.366175030320477e-10
335872,486852,0.009069279039803257,1.3880013582934225e-08,-0.0022626146603571553,-9.496496688212626e-09,-0.0003593360090141096,-5.183631301974856e-12,-0.0003593359923464355,-1.2264300686126717e-11,-2.368264057709612e-10
336384,487364,0.009084451425104056,4.219083749035235e-09,-0.002265417967615299,2.579825586105519e-10,-0.00035971390627367763,-5.192291041566932e-12,-0.0003597138895806812,-1.2280620964588707e-11,-2.3703518363489633e-10
336896,487876,0.009098875941084827,3.6854519436246846e-09,-0.0022688132025831006,9.620913443540615e-09,-0.0003600918035332457,-5.201172825763933e-12,-0.00036009178681491877,-1.2298384532982709e-11,-2.37243875081306e-10
337408,488388,0.00911289304737517,1.801082460950454e-08,-0.0022731253267067207,6.7123856580307505e-09,-0.00036046970079281373,-5.207279052399372e-12,-0.0003604696840489648,-1.2316814235191487e-11,-2.3745364284335537e-10
337920,488900,0.009127677432235748,1.2613613264988999e-08,-0.0022762513433636188,4.923945421135235e-09,-0.0003608475980523818,-5.2169379927136106e-12,-0.00036084758128560913,-1.2334799848190414e-11,-2.376623990059283e-10
338432,489412,0.00914262959944323,1.8974873450261498e-08,-0.002279662597262667,6.76928453451719e-09,-0.00036122549531194983,-5.225153643095837e-12,-0.00036122547852092494,-1.2352785461189342e-11,-2.3787049709225245e-10
338944,489924,0.009157249613369833,1.715355346654235e-08,-0.0022828449410181107,-1.2016160801536789e-08,-0.0003616033925715179,-5.233036226570675e-12,-0.0003616033757538758,-1.2372214364120282e-11,-2.3807881324502524e-10
339456,490436,0.009171473814273634,-2.216459904502699e-09,-0.00228593864493674,-3.0922278009507653e-08,-0.00036198128983108593,-5.239808587020889e-12,-0.0003619812729867182,-1.2391643267051222e-11,-2.382879309413889e-10
339968,490948,0.009184717121283104,6.865831458924276e-09,-0.002288958793032408,-2.7908373044300326e-09,-0.000362359187090654,-5.245914813656327e-12,-0.00036235917022197717,-1.24109611476797e-11,-2.3849710098197843e-10
340480,491460,0.009198470348355414,-5.484016796231117e-09,-0.0022925230646546895,3.7813369342468944e-09,-0.00036273708435022203,-5.254463530945941e-12,-0.000362737067454614,-1.2430723117518028e-11,-2.387070806563337e-10
340992,491972,0.00921316775187675,1.8862216011328314e-08,-0.0022959959950030525,-6.393096765742605e-10,-0.0003631149816097901,-5.2619020252109294e-12,-0.0003631149646871926,-1.244937486433173e-11,-2.389165826044822e-10
341504,492484,0.009228318424409965,2.256266284916819e-09,-0.002298965553351372,9.031150946553057e-09,-0.00036349287886935813,-5.272005054735018e-12,-0.00036349286192042645,-1.2467582521935583e-11,-2.391245327812119e-10
342016,492996,0.009242168342275647,-1.7123069739888308e-08,-0.002301340244644052,-3.4736252737673614e-09,-0.0003638707761289262,-5.2802207051172445e-12,-0.000363870759153461,-1.2485346090329585e-11,-2.3933304564194903e-10
342528,493508,0.009256263413419896,6.925304774085816e-11,-0.0023047708125422985,-2.6002767635363768e-08,-0.00036424867338849423,-5.287215110172383e-12,-0.0003642486563874908,-1.2504330904050676e-11,-2.3954254704243295e-10
343040,494020,0.009269746943461943,3.3223725992570508e-09,-0.002307891649983591,-4.02876785732325e-09,-0.0003646265706480623,-5.295763827461997e-12,-0.000364626553622432,-1.252309367316684e-11,-2.3975144375562733e-10
343552,494532,0.00928308916956655,1.964157525513599e-08,-0.0023109639862107603,-5.4374155800745875e-09,-0.00036500446790763033,-5.30342436633191e-12,-0.00036500445085707877,-1.2542300531492856e-11,-2.3995972187209203e-10
344064,495044,0.009296864920985026,-1.1404829192152022e-08,-0.0023144168590675013,8.374425973878652e-09,-0.0003653823651671984,-5.310085704479661e-12,-0.00036538234809032,-1.2562173523633646e-11,-2.4016852528816776e-10
344576,495556,0.009310661316133562,2.0524343335992512e-08,-0.002317725589320724,-6.326093156304655e-09,-0.00036576026242676643,-5.319966689398825e-12,-0.0003657602453253254,-1.2581491404262124e-11,-2.4037736203992384e-10
345088,496068,0.009325461140892166,9.98095472937166e-09,-0.0023203817540317093,4.122779780754495e-09,-0.0003661381596863345,-5.3295146074106015e-12,-0.00036613814255935994,-1.2598588838841351e-11,-2.405867359749759e-10
345600,496580,0.009339285208924464,-2.632323858886565e-08,-0.0023240555094310557,-6.709605178471292e-10,-0.00036651605694590253,-5.33872945851499e-12,-0.00036651603979338755,-1.2617573652562442e-11,-2.4079499613766267e-10
346112,497092,0.00935339704332705,6.4413860911827214e-09,-0.0023270671758168766,-3.1828430907986084e-08,-0.0003668939542054706,-5.345834885872591e-12,-0.0003668939370284839,-1.2635892332468757e-11,-2.410039905794168e-10
346624,497604,0.009367835467937846,-8.714991395208926e-09,-0.002330394031875709,3.001883109100322e-10,-0.00036727185146503863,-5.351830090205567e-12,-0.0003672718342616221,-1.2654211012375072e-11,-2.4121402256525237e-10
347136,498116,0.00938250858767975,2.7579520889275955e-09,-0.0023340860503097793,-3.2617953217022086e-08,-0.0003676497487246067,-5.3620441420321185e-12,-0.00036764973149589,-1.2672085603071537e-11,-2.414209398460215e-10
347648,498628,0.009397097542787058,-2.4242417184794363e-08,-0.002336965193873959,4.747561454721952e-10,-0.0003680276459841747,-5.370592859321732e-12,-0.00036802762873013435,-1.268940508225569e-11,-2.416305095468228e-10
348160,499140,0.009412063633790657,2.677660759786704e-09,-0.0023401508446553626,-1.0386711958727176e-08,-0.0003684055432437428,-5.378364420494108e-12,-0.00036840552596427634,-1.2707390695254617e-11,-2.41838771658579e-10
348672,499652,0.00942727024051937,-9.312454807286485e-09,-0.0023431846930862758,-3.45720059581828e-09,-0.0003687834405033108,-5.3863580262714095e-12,-0.0003687834231985129,-1.272693062048802e-11,-2.4204778981341146e-10
349184,500164,0.00944211579362575,3.5289851041397924e-09,-0.002346657868715038,-1.1408522328892715e-08,-0.0003691613377628789,-5.39124300757976e-12,-0.00036916132043214307,-1.274325089895001e-11,-2.422560497934405e-10
349696,500676,0.00945592046426924,-1.116879921880809e-10,-0.0023498395424519664,-6.01281183715769e-09,-0.0003695392350224469,-5.3969051450053485e-12,-0.00036953921766612053,-1.2761569578856324e-11,-2.424641848690947e-10
350208,501188,0.009469706015174717,9.6277568140124e-09,-0.0023532029700723462,-1.9184720030743567e-08,-0.000369917132282015,-5.404343639270337e-12,-0.00036991711489920586,-1.2780998481787265e-11,-2.42673763725675e-10
350720,501700,0.009482701285817186,1.5956532317673577e-08,-0.002356537418979275,2.2424776896303635e-08,-0.000370295029541583,-5.412226222745176e-12,-0.0003702950121313097,-1.279931716169358e-11,-2.428818948515068e-10
351232,502212,0.009497377837653032,9.193366068416253e-09,-0.0023593313607364968,-1.2736921462566831e-08,-0.0003706729268011511,-5.418776538590464e-12,-0.0003706729093653781,-1.2819523220741758e-11,-2.4309259133747613e-10
351744,502724,0.009511183751556018,7.59384022330778e-09,-0.002362552015386843,-2.6917935005929997e-08,-0.0003710508240607191,-5.426326055157915e-12,-0.00037105080659897966,-1.283995132439486e-11,-2.4330159537489516e-10
352256,503236,0.009524666388802228,1.5792525509539246e-08,-0.002365428971342079,-3.0089284908445675e-09,-0.0003714287213202872,-5.4333204602130536e-12,-0.0003714287038344209,-1.2857825915091325e-11,-2.4351010459051874e-10
352768,503748,0.009539469811447931,-7.954069403126596e-09,-0.00236863806761452,1.3390113373093281e-08,-0.0003718066185798552,-5.4402038429657296e-12,-0.00037180660106850944,-1.287525641657794e-11,-2.4371756240486437e-10
353280,504260,0.009555326605927617,-1.1809258682049517e-08,-0.002371089500625131,-2.4360891185248986e-10,-0.00037218451583942327,-5.4468651811134805e-12,-0.0003721844983012385,-1.289424123029903e-11,-2.439264370745018e-10
353792,504772,0.009568584749873432,1.5605241543426018e-09,-0.002374669419085482,-2.2551176573942935e-08,-0.0003725624130989913,-5.455413898403094e-12,-0.00037256239553479226,-1.2912226843297958e-11,-2.4413527462202317e-10
354304,505284,0.009582528324362016,-1.8249250111068704e-08,-0.0023778561207374277,-4.527698282698333e-09,-0.00037294031035855937,-5.46229728115577e-12,-0.00037294029276897827,-1.2929657344784573e-11,-2.4434634008976964e-10
354816,505796,0.009596159050800468,-1.7829247522804792e-08,-0.002380691315855733,-1.0091862656869734e-08,-0.0003733182076181274,-5.469180663908446e-12,-0.0003733181900026083,-1.2948198069295813e-11,-2.445556606173828e-10
355328,506308,0.00960903469625074,-4.665556829763773e-09,-0.0023830738220105446,-2.589793694854939e-09,-0.00037369610487769547,-5.4755089351488095e-12,-0.0003736960872366839,-1.2968848217553841e-11,-2.44765102228717e-10
355840,506820,0.009622195081249396,8.707424115073081e-09,-0.0023863440481101945,9.602259554769076e-09,-0.0003740740021372635,-5.484057652438423e-12,-0.00037407398447010965,-1.2988721209694631e-11,-2.449731946240076e-10
356352,507332,0.009635814243972751,1.3956865885234038e-08,-0.0023901092699257103,-3.764096913716205e-09,-0.00037445189939683157,-5.49404965966005e-12,-0.0003744518817025558,-1.3007039889600946e-11,-2.451817904124318e-10
356864,507844,0.009650999730005827,1.0567657859894553e-09,-0.002393415179413177,1.2933230237527343e-08,-0.0003748297966563996,-5.501377131622576e-12,-0.0003748297789358779,-1.3025025502599874e-11,-2.4539133626507893e-10
357376,508356,0.009665232052745276,-4.939632702871677e-09,-0.0023974087925577215,-1.4369338005137475e-08,-0.00037520769391596767,-5.508926648190027e-12,-0.0003752076761699171,-1.304467645013574e-11,-2.4559989574870765e-10
357888,508868,0.009679235192195268,-2.5665479741476815e-08,-0.0024003287202237697,3.404067319642425e-10,-0.0003755855911755357,-5.516032075547628e-12,-0.0003755855734043897,-1.3062440018529742e-11,-2.458101346295328e-10
358400,509380,0.009693897999586198,-5.484642073838586e-09,-0.0024033964830430217,1.4092462812800984e-08,-0.00037596348843510377,-5.522804435997841e-12,-0.0003759634706381575,-1.3082090966065607e-11,-2.4601755130670573e-10
358912,509892,0.009707390164917173,2.168666290991439e-08,-0.0024058354580608213,-3.886508276138496e-11,-0.0003763413856946718,-5.529243729540667e-12,-0.00037634136787260443,-1.3100520668274385e-11,-2.4622651094038695e-10
359424,510404,0.009721184182498899,4.658033958548913e-10,-0.0024088663903551006,-9.628586394414453e-10,-0.00037671928295423987,-5.538236536040131e-12,-0.00037671926510669763,-1.3120060593507787e-11,-2.464350620993034e-10
359936,510916,0.009734242548784744,1.856191200744206e-08,-0.002411972939348587,2.7347495629867877e-10,-0.0003770971802138079,-5.547118320237132e-12,-0.00037709716233910826,-1.3138934384926415e-11,-2.466430824149804e-10
360448,511428,0.009749827623875662,-3.800376902063363e-09,-0.002414662960851856,1.613364984075498e-09,-0.00037747507747337597,-5.555778059829208e-12,-0.0003774750595741885,-1.315991760009183e-11,-2.468529732456461e-10
360960,511940,0.009763009998110528,-2.6354055271404775e-08,-0.0024176097418910332,-9.817965414122945e-09,-0.000377852974732944,-5.565770067050835e-12,-0.00037785295680706525,-1.3178347302300608e-11,-2.4706459142405755e-10
361472,512452,0.009776346663316948,2.0956208990341452e-08,-0.002420846442630284,-1.0569697211754055e-08,-0.00037823087199251207,-5.575095940457686e-12,-0.00037823085403995693,-1.3195999848392148e-11,-2.472743596617071e-10
361984,512964,0.009790469650652334,-2.0243166920508315e-08,-0.0024250640981844157,6.7987317713542655e-09,-0.0003786087692520801,-5.583089546234987e-12,-0.0003786087512730155,-1.3216316929742788e-11,-2.474825102314938e-10
362496,513476,0.009804479211367845,-9.766237596409155e-09,-0.002428579222777298,2.7581907277841342e-09,-0.00037898666651164817,-5.590639062802438e-12,-0.00037898664850661803,-1.3234191520439254e-11,-2.4768992721664265e-10
363008,513988,0.00981888731379188,1.6734434060694525e-08,-0.0024318320937861907,7.021568054480918e-09,-0.0003793645637712162,-5.598410623974814e-12,-0.00037936454573914,-1.3253398378765269e-11,-2.4789949966622274e-10
363520,514500,0.00983326325706635,1.6293004057033045e-08,-0.0024341998432904923,-5.15946404415722e-09,-0.00037974246103078427,-5.606515252054578e-12,-0.00037974244297305583,-1.3273271370906059e-11,-2.481077540168936e-10
364032,515012,0.00984602797699341,1.7434666821358746e-08,-0.0024369533645559687,1.7647032909456359e-10,-0.0003801203582903523,-5.6132876125047915e-12,-0.0003801203402077538,-1.3292478229232074e-11,-2.4831621841167745e-10
364544,515524,0.009860539125571721,1.3877445859122872e-08,-0.002439324222012248,2.263929377961054e-09,-0.00038049825554992036,-5.6206150844673175e-12,-0.0003804982374442796,-1.3310907931440852e-11,-2.4852516952309565e-10
365056,516036,0.009873885444117825,-1.4453956365123588e-08,-0.002442178557584692,-1.9134628836734135e-08,-0.0003808761528094884,-5.628275623337231e-12,-0.0003808761346789142,-1.3331669102001342e-11,-2.4873321237407697e-10
365568,516548,0.009888214027303777,-1.1587577342098143e-08,-0.0024454388822498937,1.0825652825482781e-10,-0.00038125405006905646,-5.634936961484982e-12,-0.000381254031914969,-1.335187516104952e-11,-2.48942939359273e-10
366080,517060,0.00990156378145346,-8.489513092513334e-09,-0.002449131628477603,3.531766894523271e-08,-0.0003816319473286245,-5.642930567262283e-12,-0.00038163192914809907,-1.337174815319031e-11,-2.4915158718886646e-10
366592,517572,0.009915580727685391,-2.8863710088700145e-08,-0.002452061974507237,-2.7486758431747844e-10,-0.00038200984458819256,-5.653033596786372e-12,-0.00038200982638115344,-1.3389733766189238e-11,-2.493609418882636e-10
367104,518084,0.009928541626932796,-8.060037970381018e-09,-0.0024558661777896113,2.0331182197204792e-08,-0.0003823877418477606,-5.661249247168598e-12,-0.0003823877236160152,-1.340660915616354e-11,-2.4956978848913516e-10
367616,518596,0.009943551812183093,-2.3175594998647853e-08,-0.0024588995335185155,-2.0738371209616656e-08,-0.00038276563910732866,-5.669353875248362e-12,-0.0003827656208498373,-1.3426149081396943e-11,-2.4977960779231125e-10
368128,519108,0.009957575168263899,-1.242784863908497e-08,-0.002461743863839815,1.3800272188321174e-08,-0.0003831435363668967,-5.676903391815813e-12,-0.0003831435180848563,-1.3443912649790946e-11,-2.499891765293434e-10
368640,519620,0.009970441612114245,-9.211496898586802e-09,-0.0024653413331379493,-1.4242826746954497e-09,-0.00038352143362646476,-5.684452908383264e-12,-0.0003835214153202521,-1.3461232128975098e-11,-2.5019869056861634e-10
369152,520132,0.009983803077175502,-1.4416622229340703e-08,-0.002468632636545455,-1.037706334870811e-08,-0.0003838993308860328,-5.692335491858103e-12,-0.00038389931255458464,-1.3479994898091263e-11,-2.5040764806632764e-10
369664,520644,0.009997195488398614,2.0952942270113795e-08,-0.0024724390330989787,-1.157558217850196e-08,-0.00038427722814560086,-5.699885008425554e-12,-0.0003842772097889123,-1.3497869488787728e-11,-2.506160468008089e-10
370176,521156,0.010011317089079208,1.995443654756457e-08,-0.0024746354801916896,-2.9203052108135786e-09,-0.0003846551254051689,-5.708766792622555e-12,-0.0003846551070254082,-1.3516743280206356e-11,-2.508260913124878e-10
370688,521668,0.01002629494867513,-5.811896741647615e-09,-0.0024774092554459837,-1.0758158124739378e-08,-0.00038503302266473696,-5.716760398399856e-12,-0.0003850330042577467,-1.3537060361556996e-11,-2.510351028072427e-10
371200,522180,0.010039820230319796,2.322310033164854e-08,-0.002480454142841,-1.866296892214939e-11,-0.000385410919924305,-5.725531160294395e-12,-0.00038541090149098964,-1.3556156197580549e-11,-2.512443480490979e-10
371712,522692,0.01005323719382134,-2.5167365413913956e-08,-0.002484082709301617,-2.7483055808862688e-09,-0.00038578881718387306,-5.733524766071696e-12,-0.0003857887987246823,-1.3575141011301639e-11,-2.514547751030812e-10
372224,523204,0.010068040674166445,-7.1915805532896115e-09,-0.002487634261597351,-8.411586053063029e-09,-0.0003861667144434411,-5.7416293941514596e-12,-0.0003861666959598681,-1.3593015601998104e-11,-2.516640476622581e-10
372736,523716,0.010082435400150525,1.7806616403603925e-08,-0.002490997262946372,-6.376098540317505e-09,-0.00038654461170300916,-5.749622999928761e-12,-0.0003865445931928373,-1.3609002813552706e-11,-2.5187347977150125e-10
373248,524228,0.010095452921772274,-1.9967003828114116e-08,-0.0024943067963885514,-1.9414631842669328e-08,-0.0003869225089625772,-5.7583937618232994e-12,-0.0003869224904250505,-1.3628320694181184e-11,-2.5208427048578246e-10
373307,524287,0.010097200843056875,2.7152669002106222e-08,-0.0024948922998407007,6.371157624818271e-09,-0.00038696605571709775,-5.759615007150387e-12,-0.0003869660371776339,-1.363031909562551e-11,-2.52108495921474e-10
