index,psd,reference,boundary,stable,reference_edge,possible_min,possible_max,uncertainty_aware_comparison,old_edge,old_point_estimate_shift,current_edge,current_point_estimate_shift,ideal_public_rounding_edge,ideal_public_rounding_point_estimate_shift
26,proposed,rounded_power_scan_only,13,True,1035145,1035145,1035145,current_closer,1035187,42,1035145,0,1035145,0
26,proposed,rounded_power_scan_only,14,True,1039963,1039963,1039963,current_closer,1039983,20,1039963,0,1039963,0
26,proposed,rounded_power_scan_only,15,True,1044410,1044410,1044410,current_closer,1044422,12,1044410,0,1044410,0
27,proposed,rounded_power_scan_only,1,True,28518,28518,28518,current_closer,28499,-19,28518,0,28518,0
27,proposed,rounded_power_scan_only,2,True,37590,37590,37590,current_closer,37554,-36,37590,0,37590,0
27,proposed,rounded_power_scan_only,3,True,45593,45593,45593,current_closer,45530,-63,45593,0,45593,0
27,proposed,rounded_power_scan_only,4,True,53790,53790,53790,current_closer,53706,-84,53790,0,53790,0
27,proposed,rounded_power_scan_only,5,True,63858,63858,63858,current_closer,63704,-154,63858,0,63858,0
27,proposed,rounded_power_scan_only,6,True,76411,76411,76411,current_closer,76181,-230,76411,0,76411,0
27,proposed,rounded_power_scan_only,7,True,94417,94417,94417,current_closer,94010,-407,94417,0,94417,0
27,proposed,rounded_power_scan_only,8,True,125495,125495,125495,current_closer,124536,-959,125495,0,125495,0
27,proposed,rounded_power_scan_only,9,True,337736,337736,337736,current_closer,304576,-33160,337736,0,337736,0
27,proposed,rounded_power_scan_only,10,True,1009726,1009726,1009726,current_closer,1010016,290,1009726,0,1009726,0
27,proposed,rounded_power_scan_only,11,True,1021808,1021808,1021808,current_closer,1021925,117,1021808,0,1021808,0
27,proposed,rounded_power_scan_only,12,True,1029385,1029385,1029385,current_closer,1029447,62,1029385,0,1029385,0
27,proposed,rounded_power_scan_only,13,True,1035183,1035183,1035183,current_closer,1035226,43,1035183,0,1035183,0
27,proposed,rounded_power_scan_only,14,True,1039979,1039979,1039979,current_closer,1039999,20,1039979,0,1039979,0
27,proposed,rounded_power_scan_only,15,True,1044418,1044418,1044418,current_closer,1044430,12,1044418,0,1044418,0
28,proposed,rounded_power_scan_only,1,True,28528,28528,28528,current_closer,28509,-19,28528,0,28528,0
28,proposed,rounded_power_scan_only,2,True,37608,37608,37608,current_closer,37573,-35,37608,0,37608,0
28,proposed,rounded_power_scan_only,3,True,45624,45624,45624,current_closer,45564,-60,45624,0,45624,0
28,proposed,rounded_power_scan_only,4,True,53832,53832,53832,current_closer,53750,-82,53832,0,53832,0
28,proposed,rounded_power_scan_only,5,True,63935,63935,63935,current_closer,63784,-151,63935,0,63935,0
28,proposed,rounded_power_scan_only,6,True,76538,76538,76538,current_closer,76300,-238,76538,0,76538,0
28,proposed,rounded_power_scan_only,7,True,94633,94633,94633,current_closer,94226,-407,94633,0,94633,0
28,proposed,rounded_power_scan_only,8,True,126020,126020,126020,current_closer,125034,-986,126020,0,126020,0
28,proposed,rounded_power_scan_only,9,True,365590,365590,365590,current_closer,317279,-48311,365589,-1,365589,-1
28,proposed,rounded_power_scan_only,10,True,1009928,1009928,1009928,current_closer,1010216,288,1009928,0,1009928,0
28,proposed,rounded_power_scan_only,11,True,1021901,1021901,1021901,current_closer,1022018,117,1021901,0,1021901,0
28,proposed,rounded_power_scan_only,12,True,1029439,1029439,1029439,current_closer,1029501,62,1029439,0,1029439,0
28,proposed,rounded_power_scan_only,13,True,1035222,1035222,1035222,current_closer,1035265,43,1035222,0,1035222,0
28,proposed,rounded_power_scan_only,14,True,1039998,1039998,1039998,current_closer,1040018,20,1039998,0,1039998,0
28,proposed,rounded_power_scan_only,15,True,1044430,1044430,1044430,current_closer,1044441,11,1044430,0,1044430,0
29,proposed,rounded_power_scan_only,1,True,28423,28423,28423,current_closer,28402,-21,28423,0,28423,0
29,proposed,rounded_power_scan_only,2,True,37395,37395,37395,current_closer,37354,-41,37395,0,37395,0
29,proposed,rounded_power_scan_only,3,True,45309,45309,45309,current_closer,45252,-57,45309,0,45309,0
29,proposed,rounded_power_scan_only,4,True,53377,53377,53377,current_closer,53297,-80,53377,0,53377,0
29,proposed,rounded_power_scan_only,5,True,63166,63166,63166,current_closer,63031,-135,63166,0,63166,0
29,proposed,rounded_power_scan_only,6,True,75350,75350,75350,current_closer,75129,-221,75350,0,75350,0
29,proposed,rounded_power_scan_only,7,True,92645,92645,92645,current_closer,92250,-395,92645,0,92645,0
29,proposed,rounded_power_scan_only,8,True,121362,121362,121362,current_closer,120521,-841,121362,0,121362,0
29,proposed,rounded_power_scan_only,9,True,248498,248498,248498,current_closer,237310,-11188,248499,1,248499,1
29,proposed,rounded_power_scan_only,10,True,1007936,1007936,1007936,current_closer,1008243,307,1007936,0,1007936,0
29,proposed,rounded_power_scan_only,11,True,1021197,1021197,1021197,current_closer,1021316,119,1021197,0,1021197,0
29,proposed,rounded_power_scan_only,12,True,1029030,1029030,1029030,current_closer,1029099,69,1029030,0,1029030,0
29,proposed,rounded_power_scan_only,13,True,1034967,1034967,1034967,current_closer,1035009,42,1034967,0,1034967,0
29,proposed,rounded_power_scan_only,14,True,1039869,1039869,1039869,current_closer,1039891,22,1039869,0,1039869,0
29,proposed,rounded_power_scan_only,15,True,1044364,1044364,1044364,current_closer,1044375,11,1044364,0,1044364,0
30,proposed,rounded_power_scan_only,1,True,28441,28441,28441,current_closer,28421,-20,28441,0,28441,0
30,proposed,rounded_power_scan_only,2,True,37436,37436,37436,current_closer,37390,-46,37436,0,37436,0
30,proposed,rounded_power_scan_only,3,True,45363,45363,45363,current_closer,45302,-61,45363,0,45363,0
30,proposed,rounded_power_scan_only,4,True,53454,53454,53454,current_closer,53368,-86,53454,0,53454,0
30,proposed,rounded_power_scan_only,5,True,63306,63306,63306,current_closer,63149,-157,63306,0,63306,0
30,proposed,rounded_power_scan_only,6,True,75564,75564,75564,current_closer,75322,-242,75564,0,75564,0
30,proposed,rounded_power_scan_only,7,True,92998,92998,92998,current_closer,92596,-402,92998,0,92998,0
30,proposed,rounded_power_scan_only,8,True,122151,122151,122151,current_closer,121258,-893,122151,0,122151,0
30,proposed,rounded_power_scan_only,9,True,259741,259741,259741,current_closer,247754,-11987,259741,0,259741,0
30,proposed,rounded_power_scan_only,10,True,1008296,1008296,1008296,current_closer,1008616,320,1008296,0,1008296,0
30,proposed,rounded_power_scan_only,11,True,1021324,1021324,1021324,current_closer,1021445,121,1021324,0,1021324,0
30,proposed,rounded_power_scan_only,12,True,1029099,1029099,1029099,current_closer,1029174,75,1029099,0,1029099,0
30,proposed,rounded_power_scan_only,13,True,1035005,1035005,1035005,current_closer,1035050,45,1035005,0,1035005,0
30,proposed,rounded_power_scan_only,14,True,1039888,1039888,1039888,current_closer,1039911,23,1039888,0,1039888,0
30,proposed,rounded_power_scan_only,15,True,1044372,1044372,1044372,current_closer,1044384,12,1044372,0,1044372,0
31,proposed,rounded_power_scan_only,1,True,28452,28452,28452,current_closer,28431,-21,28452,0,28452,0
31,proposed,rounded_power_scan_only,2,True,37462,37462,37462,current_closer,37414,-48,37462,0,37462,0
31,proposed,rounded_power_scan_only,3,True,45399,45399,45399,current_closer,45335,-64,45399,0,45399,0
31,proposed,rounded_power_scan_only,4,True,53505,53505,53505,current_closer,53411,-94,53505,0,53505,0
31,proposed,rounded_power_scan_only,5,True,63393,63393,63393,current_closer,63230,-163,63393,0,63393,0
31,proposed,rounded_power_scan_only,6,True,75682,75682,75682,current_closer,75455,-227,75682,0,75682,0
31,proposed,rounded_power_scan_only,7,True,93225,93225,93225,current_closer,92809,-416,93225,0,93225,0
31,proposed,rounded_power_scan_only,8,True,122661,122661,122661,current_closer,121722,-939,122661,0,122661,0
31,proposed,rounded_power_scan_only,9,True,267583,267583,267583,current_closer,254486,-13097,267583,0,267583,0
31,proposed,rounded_power_scan_only,10,True,1008538,1008538,1008538,current_closer,1008911,373,1008538,0,1008538,0
31,proposed,rounded_power_scan_only,11,True,1021424,1021424,1021424,current_closer,1021542,118,1021424,0,1021424,0
31,proposed,rounded_power_scan_only,12,True,1029166,1029166,1029166,current_closer,1029236,70,1029166,0,1029166,0
31,proposed,rounded_power_scan_only,13,True,1035047,1035047,1035047,current_closer,1035090,43,1035047,0,1035047,0
31,proposed,rounded_power_scan_only,14,True,1039910,1039910,1039910,current_closer,1039934,24,1039910,0,1039910,0
31,proposed,rounded_power_scan_only,15,True,1044384,1044384,1044384,current_closer,1044395,11,1044384,0,1044384,0
32,proposed,rounded_power_scan_only,1,True,28469,28469,28469,current_closer,28448,-21,28469,0,28469,0
32,proposed,rounded_power_scan_only,2,True,37497,37497,37497,current_closer,37452,-45,37497,0,37497,0
32,proposed,rounded_power_scan_only,3,True,45448,45448,45448,current_closer,45386,-62,45448,0,45448,0
32,proposed,rounded_power_scan_only,4,True,53580,53580,53580,current_closer,53487,-93,53580,0,53580,0
32,proposed,rounded_power_scan_only,5,True,63508,63508,63508,current_closer,63363,-145,63508,0,63508,0
32,proposed,rounded_power_scan_only,6,True,75871,75871,75871,current_closer,75636,-235,75871,0,75871,0
32,proposed,rounded_power_scan_only,7,True,93538,93538,93538,current_closer,93134,-404,93538,0,93538,0
32,proposed,rounded_power_scan_only,8,True,123434,123434,123434,current_closer,122461,-973,123434,0,123434,0
32,proposed,rounded_power_scan_only,9,True,280451,280451,280451,current_closer,265779,-14672,280451,0,280451,0
32,proposed,rounded_power_scan_only,10,True,1008919,1008919,1008919,current_closer,1009246,327,1008919,0,1008919,0
32,proposed,rounded_power_scan_only,11,True,1021538,1021538,1021538,current_closer,1021651,113,1021538,0,1021538,0
32,proposed,rounded_power_scan_only,12,True,1029232,1029232,1029232,current_closer,1029299,67,1029232,0,1029232,0
32,proposed,rounded_power_scan_only,13,True,1035085,1035085,1035085,current_closer,1035128,43,1035085,0,1035085,0
32,proposed,rounded_power_scan_only,14,True,1039931,1039931,1039931,current_closer,1039954,23,1039931,0,1039931,0
32,proposed,rounded_power_scan_only,15,True,1044393,1044393,1044393,current_closer,1044405,12,1044393,0,1044393,0
33,proposed,rounded_power_scan_only,1,True,28480,28480,28480,current_closer,28460,-20,28480,0,28480,0
33,proposed,rounded_power_scan_only,2,True,37520,37520,37520,current_closer,37478,-42,37520,0,37520,0
33,proposed,rounded_power_scan_only,3,True,45478,45478,45478,current_closer,45422,-56,45478,0,45478,0
33,proposed,rounded_power_scan_only,4,True,53631,53631,53631,current_closer,53538,-93,53631,0,53631,0
33,proposed,rounded_power_scan_only,5,True,63589,63589,63589,current_closer,63444,-145,63589,0,63589,0
33,proposed,rounded_power_scan_only,6,True,76003,76003,76003,current_closer,75761,-242,76003,0,76003,0
33,proposed,rounded_power_scan_only,7,True,93764,93764,93764,current_closer,93359,-405,93764,0,93764,0
33,proposed,rounded_power_scan_only,8,True,123965,123965,123965,current_closer,123002,-963,123965,0,123965,0
33,proposed,rounded_power_scan_only,9,True,292848,292848,292848,current_closer,273056,-19792,292848,0,292848,0
33,proposed,rounded_power_scan_only,10,True,1009162,1009162,1009162,current_closer,1009533,371,1009162,0,1009162,0
33,proposed,rounded_power_scan_only,11,True,1021631,1021631,1021631,current_closer,1021746,115,1021631,0,1021631,0
33,proposed,rounded_power_scan_only,12,True,1029291,1029291,1029291,current_closer,1029359,68,1029291,0,1029291,0
33,proposed,rounded_power_scan_only,13,True,1035125,1035125,1035125,current_closer,1035169,44,1035125,0,1035125,0
33,proposed,rounded_power_scan_only,14,True,1039953,1039953,1039953,current_closer,1039975,22,1039953,0,1039953,0
33,proposed,rounded_power_scan_only,15,True,1044405,1044405,1044405,current_closer,1044417,12,1044405,0,1044405,0
34,proposed,rounded_power_scan_only,1,True,28495,28495,28495,current_closer,28475,-20,28495,0,28495,0
34,proposed,rounded_power_scan_only,2,True,37549,37549,37549,current_closer,37509,-40,37549,0,37549,0
34,proposed,rounded_power_scan_only,3,True,45525,45525,45525,current_closer,45464,-61,45525,0,45525,0
34,proposed,rounded_power_scan_only,4,True,53702,53702,53702,current_closer,53607,-95,53702,0,53702,0
34,proposed,rounded_power_scan_only,5,True,63704,63704,63704,current_closer,63550,-154,63704,0,63704,0
34,proposed,rounded_power_scan_only,6,True,76191,76191,76191,current_closer,75942,-249,76191,0,76191,0
34,proposed,rounded_power_scan_only,7,True,94048,94048,94048,current_closer,93659,-389,94048,0,94048,0
34,proposed,rounded_power_scan_only,8,True,124699,124699,124699,current_closer,123714,-985,124699,0,124699,0
34,proposed,rounded_power_scan_only,9,True,314357,314357,314357,current_closer,288660,-25697,314357,0,314357,0
34,proposed,rounded_power_scan_only,10,True,1009522,1009522,1009522,current_closer,1009814,292,1009522,0,1009522,0
34,proposed,rounded_power_scan_only,11,True,1021738,1021738,1021738,current_closer,1021858,120,1021738,0,1021738,0
34,proposed,rounded_power_scan_only,12,True,1029353,1029353,1029353,current_closer,1029417,64,1029353,0,1029353,0
34,proposed,rounded_power_scan_only,13,True,1035165,1035165,1035165,current_closer,1035209,44,1035165,0,1035165,0
34,proposed,rounded_power_scan_only,14,True,1039972,1039972,1039972,current_closer,1039992,20,1039972,0,1039972,0
34,proposed,rounded_power_scan_only,15,True,1044415,1044415,1044415,current_closer,1044427,12,1044415,0,1044415,0
35,proposed,rounded_power_scan_only,1,True,28507,28507,28507,current_closer,28487,-20,28507,0,28507,0
35,proposed,rounded_power_scan_only,2,True,37572,37572,37572,current_closer,37533,-39,37572,0,37572,0
35,proposed,rounded_power_scan_only,3,True,45565,45565,45565,current_closer,45497,-68,45565,0,45565,0
35,proposed,rounded_power_scan_only,4,True,53755,53755,53755,current_closer,53662,-93,53755,0,53755,0
35,proposed,rounded_power_scan_only,5,True,63799,63799,63799,current_closer,63639,-160,63799,0,63799,0
35,proposed,rounded_power_scan_only,6,True,76331,76331,76331,current_closer,76082,-249,76331,0,76331,0
35,proposed,rounded_power_scan_only,7,True,94303,94303,94303,current_closer,93868,-435,94303,0,94303,0
35,proposed,rounded_power_scan_only,8,True,125282,125282,125282,current_closer,124269,-1013,125282,0,125282,0
35,proposed,rounded_power_scan_only,9,True,334762,334762,334762,current_closer,303652,-31110,334763,1,334763,1
35,proposed,rounded_power_scan_only,10,True,1009753,1009753,1009753,current_closer,1010077,324,1009753,0,1009753,0
35,proposed,rounded_power_scan_only,11,True,1021838,1021838,1021838,current_closer,1021964,126,1021838,0,1021838,0
35,proposed,rounded_power_scan_only,12,True,1029409,1029409,1029409,current_closer,1029476,67,1029409,0,1029409,0
35,proposed,rounded_power_scan_only,13,True,1035205,1035205,1035205,current_closer,1035251,46,1035205,0,1035205,0
35,proposed,rounded_power_scan_only,14,True,1039991,1039991,1039991,current_closer,1040012,21,1039991,0,1039991,0
35,proposed,rounded_power_scan_only,15,True,1044427,1044427,1044427,current_closer,1044439,12,1044427,0,1044427,0
36,proposed,rounded_power_scan_only,1,True,28528,28528,28528,current_closer,28508,-20,28528,0,28528,0
36,proposed,rounded_power_scan_only,2,True,37610,37610,37610,current_closer,37573,-37,37610,0,37610,0
36,proposed,rounded_power_scan_only,3,True,45630,45630,45630,current_closer,45565,-65,45630,0,45630,0
36,proposed,rounded_power_scan_only,4,True,53843,53843,53843,current_closer,53755,-88,53843,0,53843,0
36,proposed,rounded_power_scan_only,5,True,63959,63959,63959,current_closer,63800,-159,63959,0,63959,0
36,proposed,rounded_power_scan_only,6,True,76587,76587,76587,current_closer,76333,-254,76587,0,76587,0
36,proposed,rounded_power_scan_only,7,True,94735,94735,94735,current_closer,94307,-428,94735,0,94735,0
36,proposed,rounded_power_scan_only,8,True,126363,126363,126363,current_closer,125286,-1077,126363,0,126363,0
36,proposed,rounded_power_scan_only,9,True,396073,396073,396073,current_closer,331325,-64748,396073,0,396073,0
36,proposed,rounded_power_scan_only,10,True,1010130,1010130,1010130,current_closer,1010393,263,1010130,0,1010130,0
36,proposed,rounded_power_scan_only,11,True,1021970,1021970,1021970,current_closer,1022091,121,1021970,0,1021970,0
36,proposed,rounded_power_scan_only,12,True,1029472,1029472,1029472,current_closer,1029540,68,1029472,0,1029472,0
36,proposed,rounded_power_scan_only,13,True,1035244,1035244,1035244,current_closer,1035287,43,1035244,0,1035244,0
36,proposed,rounded_power_scan_only,14,True,1040007,1040007,1040007,current_closer,1040029,22,1040007,0,1040007,0
